"plot.id","block","year","fall_mean_NDVI","sockeye_abundance","combined_salmon_abundance","pulse_year","mean_fall_temp","total_fall_precip","distance_from_bank","elevation_change","metres_downstream","satellite","sockeye_abundance_scaled","combined_salmon_abundance_scaled","mean_fall_temp_scaled","total_fall_precip_scaled","elevation_change_scaled","metres_downstream_scaled","pulse_plus"
"C73","25S",1984,0.493607474,4183,8535,"no",5.231868132,231,"CLOSE",2,7745,"LANDSAT5",-0.557584655,-0.561797294,-1.77830091,1.262243906,-0.660995274,1.451417747,3
"C82","32S",1984,0.460795337,4183,8535,"no",5.231868132,231,"CLOSE",1,9284,"LANDSAT5",-0.557584655,-0.561797294,-1.77830091,1.262243906,-0.805794222,2.040045723,3
"C10","8N",1984,0.515187867,4183,8535,"no",5.231868132,231,"CLOSE",2,1200,"LANDSAT5",-0.557584655,-0.561797294,-1.77830091,1.262243906,-0.660995274,-1.051876666,3
"C1","1N",1984,0.50580398,4183,8535,"no",5.231868132,231,"CLOSE",7,481,"LANDSAT5",-0.557584655,-0.561797294,-1.77830091,1.262243906,0.062999466,-1.326875701,3
"C19","15N",1984,0.452930563,4183,8535,"no",5.231868132,231,"CLOSE",10,1904,"LANDSAT5",-0.557584655,-0.561797294,-1.77830091,1.262243906,0.49739631,-0.782614746,3
"F48","33N",1985,0.719856683,10715,12291,"no",2.847252747,241.9,"FAR",6,3794,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.081799482,-0.059738284,4
"F12","12N",1985,0.702290124,10715,12291,"no",2.847252747,241.9,"FAR",16,1629,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.366189997,-0.887795183,4
"F64","47N",1985,0.69895575,10715,12291,"no",2.847252747,241.9,"FAR",7,6951,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,1.147733138,4
"C52","33N",1985,0.546677522,10715,12291,"no",2.847252747,241.9,"CLOSE",1,3794,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.059738284,4
"F28","23N",1985,0.69445329,10715,12291,"no",2.847252747,241.9,"FAR",8,2757,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.207798414,-0.456364152,4
"F1","1S",1985,0.618891958,10715,12291,"no",2.847252747,241.9,"FAR",7,407,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,-1.3551788,4
"F49","20S",1985,0.61766295,10715,12291,"no",2.847252747,241.9,"FAR",25,3900,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,2.669380529,-0.019196007,4
"C51","32N",1985,0.627473034,10715,12291,"no",2.847252747,241.9,"CLOSE",2,3692,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.098750665,4
"C42","27N",1985,0.59919735,10715,12291,"no",2.847252747,241.9,"CLOSE",1,3158,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.302991951,4
"F5","3N",1985,0.706824717,10715,12291,"no",2.847252747,241.9,"FAR",10,703,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.49739631,-1.241966402,4
"C49","19S",1985,0.629891829,10715,12291,"no",2.847252747,241.9,"CLOSE",2,3534,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.159181607,4
"F60","41N",1985,0.682435665,10715,12291,"no",2.847252747,241.9,"FAR",15,6309,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.221391049,0.902184626,4
"C53","20S",1985,0.71265026,10715,12291,"no",2.847252747,241.9,"CLOSE",4,3900,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,-0.019196007,4
"C67","44N",1985,0.553154199,10715,12291,"no",2.847252747,241.9,"CLOSE",6,6664,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.081799482,1.037963009,4
"C95","54N",1985,0.661169027,10715,12291,"no",2.847252747,241.9,"CLOSE",1,10839,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,2.634793288,4
"F74","31S",1985,0.62357103,10715,12291,"no",2.847252747,241.9,"FAR",1,8799,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,1.854545679,4
"F17","14N",1985,0.667309734,10715,12291,"no",2.847252747,241.9,"FAR",23,1849,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,2.379782633,-0.803650833,4
"C64","41N",1985,0.610612949,10715,12291,"no",2.847252747,241.9,"CLOSE",5,6309,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,0.902184626,4
"F39","29N",1985,0.67316729,10715,12291,"no",2.847252747,241.9,"FAR",13,3394,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.931793153,-0.212728012,4
"F54","35N",1985,0.676213135,10715,12291,"no",2.847252747,241.9,"FAR",2,4808,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,0.328090674,4
"F16","13N",1985,0.710344199,10715,12291,"no",2.847252747,241.9,"FAR",16,1732,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.366189997,-0.848400329,4
"C44","16S",1985,0.618276299,10715,12291,"no",2.847252747,241.9,"CLOSE",2,3237,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.27277648,4
"F13","3S",1985,0.676160009,10715,12291,"no",2.847252747,241.9,"FAR",3,1517,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-0.930632307,4
"F53","23S",1985,0.705511384,10715,12291,"no",2.847252747,241.9,"FAR",36,4228,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,4.262168957,0.10625557,4
"F50","21S",1985,0.693720187,10715,12291,"no",2.847252747,241.9,"FAR",21,4015,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,2.090184737,0.02478854,4
"F75","32S",1985,0.637853961,10715,12291,"no",2.847252747,241.9,"FAR",1,9284,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,2.040045723,4
"C29","9S",1985,0.608576768,10715,12291,"no",2.847252747,241.9,"CLOSE",2,2455,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.571871397,4
"C45","17S",1985,0.578300318,10715,12291,"no",2.847252747,241.9,"CLOSE",1,3334,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.235676471,4
"C76","27S",1985,0.524665667,10715,12291,"no",2.847252747,241.9,"CLOSE",1,8357,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,1.68549203,4
"C19","15N",1985,0.507178993,10715,12291,"no",2.847252747,241.9,"CLOSE",10,1904,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.49739631,-0.782614746,4
"F62","45N",1985,0.697009121,10715,12291,"no",2.847252747,241.9,"FAR",27,6802,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,2.958978425,1.090744465,4
"F67","25S",1985,0.686186003,10715,12291,"no",2.847252747,241.9,"FAR",5,7745,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,1.451417747,4
"C8","6N",1985,0.592624852,10715,12291,"no",2.847252747,241.9,"CLOSE",1,998,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-1.129136478,4
"C18","14N",1985,0.573072953,10715,12291,"no",2.847252747,241.9,"CLOSE",7,1849,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,-0.803650833,4
"F69","50N",1985,0.690304888,10715,12291,"no",2.847252747,241.9,"FAR",1,8572,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,1.767724008,4
"F66","24S",1985,0.695402918,10715,12291,"no",2.847252747,241.9,"FAR",5,7647,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,1.413935264,4
"F35","24N",1985,0.682989872,10715,12291,"no",2.847252747,241.9,"FAR",3,2853,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-0.419646618,4
"F10","8N",1985,0.640322775,10715,12291,"no",2.847252747,241.9,"FAR",6,1200,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.081799482,-1.051876666,4
"C2","1S",1985,0.750110182,10715,12291,"no",2.847252747,241.9,"CLOSE",3,407,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-1.3551788,4
"C69","46N",1985,0.568898091,10715,12291,"no",2.847252747,241.9,"CLOSE",2,6851,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,1.109485707,4
"C68","45N",1985,0.593340207,10715,12291,"no",2.847252747,241.9,"CLOSE",5,6802,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,1.090744465,4
"C50","31N",1985,0.643746838,10715,12291,"no",2.847252747,241.9,"CLOSE",2,3599,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.134320776,4
"C16","4S",1985,0.733021786,10715,12291,"no",2.847252747,241.9,"CLOSE",1,1628,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.888177658,4
"F44","18S",1985,0.666021688,10715,12291,"no",2.847252747,241.9,"FAR",5,3413,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,-0.205461,4
"F33","13S",1985,0.681351213,10715,12291,"no",2.847252747,241.9,"FAR",11,2907,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.642195258,-0.398993005,4
"C33","22N",1985,0.644028776,10715,12291,"no",2.847252747,241.9,"CLOSE",4,2659,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,-0.493846636,4
"C5","3N",1985,0.676605507,10715,12291,"no",2.847252747,241.9,"CLOSE",2,703,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-1.241966402,4
"F51","34N",1985,0.72072568,10715,12291,"no",2.847252747,241.9,"FAR",17,4030,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.510988945,0.030525655,4
"F32","12S",1985,0.688946155,10715,12291,"no",2.847252747,241.9,"FAR",16,2814,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.366189997,-0.434563116,4
"C32","11S",1985,0.685486619,10715,12291,"no",2.847252747,241.9,"CLOSE",2,2678,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.486579624,4
"F40","30N",1985,0.687531077,10715,12291,"no",2.847252747,241.9,"FAR",14,3489,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.076592101,-0.176392951,4
"C17","13N",1985,0.603738909,10715,12291,"no",2.847252747,241.9,"CLOSE",5,1732,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,-0.848400329,4
"F31","11S",1985,0.712870112,10715,12291,"no",2.847252747,241.9,"FAR",15,2678,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.221391049,-0.486579624,4
"C23","6S",1985,0.617281396,10715,12291,"no",2.847252747,241.9,"CLOSE",3,2224,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-0.660222964,4
"F4","2N",1985,0.605720581,10715,12291,"no",2.847252747,241.9,"FAR",17,595,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.510988945,-1.283273629,4
"F55","36N",1985,0.677543158,10715,12291,"no",2.847252747,241.9,"FAR",23,5002,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,2.379782633,0.402290692,4
"F65","48N",1985,0.724026827,10715,12291,"no",2.847252747,241.9,"FAR",7,7058,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,1.18865789,4
"F47","32N",1985,0.652735458,10715,12291,"no",2.847252747,241.9,"FAR",8,3692,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.207798414,-0.098750665,4
"F14","4S",1985,0.716337467,10715,12291,"no",2.847252747,241.9,"FAR",1,1628,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.888177658,4
"C47","29N",1985,0.65951737,10715,12291,"no",2.847252747,241.9,"CLOSE",2,3394,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.212728012,4
"C9","7N",1985,0.577508822,10715,12291,"no",2.847252747,241.9,"CLOSE",2,1101,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-1.089741623,4
"F61","44N",1985,0.672115573,10715,12291,"no",2.847252747,241.9,"FAR",22,6664,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,2.234983685,1.037963009,4
"C82","32S",1985,0.59256323,10715,12291,"no",2.847252747,241.9,"CLOSE",1,9284,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,2.040045723,4
"C46","18S",1985,0.639968782,10715,12291,"no",2.847252747,241.9,"CLOSE",3,3413,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-0.205461,4
"F29","9S",1985,0.694799172,10715,12291,"no",2.847252747,241.9,"FAR",12,2455,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.786994206,-0.571871397,4
"C1","1N",1985,0.644319946,10715,12291,"no",2.847252747,241.9,"CLOSE",7,481,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,-1.326875701,4
"C61","38N",1985,0.683635936,10715,12291,"no",2.847252747,241.9,"CLOSE",4,5181,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,0.470753595,4
"F68","26S",1985,0.670469819,10715,12291,"no",2.847252747,241.9,"FAR",4,7883,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,1.504199203,4
"F37","26N",1985,0.622458787,10715,12291,"no",2.847252747,241.9,"FAR",5,3044,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,-0.346594023,4
"F80","36S",1985,0.728721075,10715,12291,"no",2.847252747,241.9,"FAR",0,10027,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.95059317,2.324224141,4
"F52","22S",1985,0.653705414,10715,12291,"no",2.847252747,241.9,"FAR",15,4119,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.221391049,0.064565869,4
"C27","8S",1985,0.595704358,10715,12291,"no",2.847252747,241.9,"CLOSE",1,2410,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.589082741,4
"F36","25N",1985,0.674365494,10715,12291,"no",2.847252747,241.9,"FAR",7,2956,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,-0.380251763,4
"F8","6N",1985,0.585605078,10715,12291,"no",2.847252747,241.9,"FAR",10,998,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.49739631,-1.129136478,4
"C36","13S",1985,0.620609515,10715,12291,"no",2.847252747,241.9,"CLOSE",2,2907,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.398993005,4
"C7","5N",1985,0.592521545,10715,12291,"no",2.847252747,241.9,"CLOSE",4,908,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,-1.163559167,4
"F59","40N",1985,0.640230139,10715,12291,"no",2.847252747,241.9,"FAR",31,6185,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,3.538174217,0.854757811,4
"C6","4N",1985,0.606449323,10715,12291,"no",2.847252747,241.9,"CLOSE",3,798,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-1.205631342,4
"F27","22N",1985,0.671472453,10715,12291,"no",2.847252747,241.9,"FAR",6,2659,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.081799482,-0.493846636,4
"C26","19N",1985,0.573178719,10715,12291,"no",2.847252747,241.9,"CLOSE",1,2332,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.618915738,4
"C34","23N",1985,0.639939341,10715,12291,"no",2.847252747,241.9,"CLOSE",4,2757,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,-0.456364152,4
"C77","28S",1985,0.605453875,10715,12291,"no",2.847252747,241.9,"CLOSE",2,8473,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,1.729859051,4
"F42","16S",1985,0.649447607,10715,12291,"no",2.847252747,241.9,"FAR",10,3237,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.49739631,-0.27277648,4
"F26","21N",1985,0.703129485,10715,12291,"no",2.847252747,241.9,"FAR",6,2561,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.081799482,-0.531329119,4
"C25","7S",1985,0.624822171,10715,12291,"no",2.847252747,241.9,"CLOSE",2,2320,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.62350543,4
"F7","5N",1985,0.640393186,10715,12291,"no",2.847252747,241.9,"FAR",8,908,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.207798414,-1.163559167,4
"F41","15S",1985,0.695414042,10715,12291,"no",2.847252747,241.9,"FAR",5,3149,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,-0.30643422,4
"C74","26S",1985,0.528342843,10715,12291,"no",2.847252747,241.9,"CLOSE",2,7883,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,1.504199203,4
"C24","18N",1985,0.647421006,10715,12291,"no",2.847252747,241.9,"CLOSE",1,2221,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.661370387,4
"F57","38N",1985,0.681367454,10715,12291,"no",2.847252747,241.9,"FAR",7,5181,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,0.470753595,4
"F71","28S",1985,0.669111717,10715,12291,"no",2.847252747,241.9,"FAR",5,8473,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,1.729859051,4
"F63","46N",1985,0.692629471,10715,12291,"no",2.847252747,241.9,"FAR",16,6851,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.366189997,1.109485707,4
"C88","36S",1985,0.649514258,10715,12291,"no",2.847252747,241.9,"CLOSE",0,10027,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.95059317,2.324224141,4
"C14","3S",1985,0.560992416,10715,12291,"no",2.847252747,241.9,"CLOSE",2,1517,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.930632307,4
"C63","40N",1985,0.547850659,10715,12291,"no",2.847252747,241.9,"CLOSE",4,6185,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,0.854757811,4
"C48","30N",1985,0.668843869,10715,12291,"no",2.847252747,241.9,"CLOSE",1,3489,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,-0.176392951,4
"F30","10S",1985,0.702488792,10715,12291,"no",2.847252747,241.9,"FAR",8,2572,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.207798414,-0.527121901,4
"C21","5S",1985,0.565302808,10715,12291,"no",2.847252747,241.9,"CLOSE",2,2117,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.701147716,4
"F6","4N",1985,0.668647464,10715,12291,"no",2.847252747,241.9,"FAR",8,798,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.207798414,-1.205631342,4
"F23","7S",1985,0.683281239,10715,12291,"no",2.847252747,241.9,"FAR",7,2320,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.062999466,-0.62350543,4
"F3","1N",1985,0.628833184,10715,12291,"no",2.847252747,241.9,"FAR",35,481,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,4.117370009,-1.326875701,4
"C10","8N",1985,0.55842306,10715,12291,"no",2.847252747,241.9,"CLOSE",2,1200,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-1.051876666,4
"F46","31N",1985,0.662008895,10715,12291,"no",2.847252747,241.9,"FAR",13,3599,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.931793153,-0.134320776,4
"C71","48N",1985,0.65067444,10715,12291,"no",2.847252747,241.9,"CLOSE",1,7058,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.805794222,1.18865789,4
"F38","27N",1985,0.623601661,10715,12291,"no",2.847252747,241.9,"FAR",4,3158,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,-0.302991951,4
"F9","7N",1985,0.641217199,10715,12291,"no",2.847252747,241.9,"FAR",8,1101,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.207798414,-1.089741623,4
"C38","24N",1985,0.61261174,10715,12291,"no",2.847252747,241.9,"CLOSE",2,2853,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.660995274,-0.419646618,4
"C81","31S",1985,0.743260432,10715,12291,"no",2.847252747,241.9,"CLOSE",0,8799,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.95059317,1.854545679,4
"F18","15N",1985,0.585876299,10715,12291,"no",2.847252747,241.9,"FAR",16,1904,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,1.366189997,-0.782614746,4
"F21","18N",1985,0.713899077,10715,12291,"no",2.847252747,241.9,"FAR",6,2221,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.081799482,-0.661370387,4
"C37","14S",1985,0.689386217,10715,12291,"no",2.847252747,241.9,"CLOSE",3,3039,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-0.348506395,4
"C59","36N",1985,0.653521324,10715,12291,"no",2.847252747,241.9,"CLOSE",5,5002,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.22659843,0.402290692,4
"C60","37N",1985,0.685399911,10715,12291,"no",2.847252747,241.9,"CLOSE",4,5103,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,0.440920598,4
"F11","11N",1985,0.64890642,10715,12291,"no",2.847252747,241.9,"FAR",11,1540,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.642195258,-0.921835398,4
"C15","12N",1985,0.677356488,10715,12291,"no",2.847252747,241.9,"CLOSE",3,1629,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,-0.887795183,4
"C58","35N",1985,0.661139859,10715,12291,"no",2.847252747,241.9,"CLOSE",0,4808,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.95059317,0.328090674,4
"C55","34N",1985,0.66901153,10715,12291,"no",2.847252747,241.9,"CLOSE",4,4030,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.371397378,0.030525655,4
"F19","16N",1985,0.663106957,10715,12291,"no",2.847252747,241.9,"FAR",6,1994,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.081799482,-0.748192057,4
"F77","33S",1985,0.714036825,10715,12291,"no",2.847252747,241.9,"FAR",3,9463,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,2.108508626,4
"F43","17S",1985,0.668235829,10715,12291,"no",2.847252747,241.9,"FAR",9,3334,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.352597362,-0.235676471,4
"C57","23S",1985,0.664262711,10715,12291,"no",2.847252747,241.9,"CLOSE",3,4228,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,0.10625557,4
"F70","27S",1985,0.682416547,10715,12291,"no",2.847252747,241.9,"FAR",3,8357,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,-0.516196326,1.68549203,4
"F34","14S",1985,0.685275819,10715,12291,"no",2.847252747,241.9,"FAR",10,3039,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.49739631,-0.348506395,4
"F58","39N",1985,0.653346107,10715,12291,"no",2.847252747,241.9,"FAR",13,5781,"LANDSAT5",-0.55070421,-0.557852194,-4.112366031,1.46360874,0.931793153,0.700238186,4
